ID,Name,Surname,Age,GPA
392186,Emily Martinez,Montoya,39,1.85
321237,Joel Petersen,Lawson,15,3.06
297085,Thomas Crawford,Mcgee,65,2.62
446690,Taylor Perez,Webster,35,0.96
262140,Joe Willis,Smith,26,1.18
743118,Kayla Murphy,Collins,24,3.58
375889,Jonathan Whitehead,Jones,100,3.97
656872,Laura Hall,Cain,75,1.31
765846,Juan Johnson,Palmer,22,0.18
371188,Mackenzie Odonnell,Lewis,15,3.76
141414,Darren Price,Hughes,65,0.75
420706,Larry Rice,Dunn,51,3.99
732966,James Thomas,Hart,61,3.29
359183,Diane Contreras,Carter,66,3.08
182852,Darryl Coleman MD,Stone,68,1.79
587070,Savannah Vazquez,Johnson,34,1.85
982601,Rita Gomez,Santiago,42,2.98
453343,Ashley Griffin,Walker,72,1.48
879371,Matthew Ramsey,Key,44,3.38
131170,Zachary Humphrey,Graham,39,2.87
128081,James Morris,Anderson,96,1.45
290139,Lauren Bullock,Blake,51,0.98
358596,Lori Kemp,Silva,89,1.3
105096,Catherine Little,Lee,61,0.58
510954,Brandon Franklin,Benjamin,76,2.85
374906,Amanda Baker,Bird,100,1.97
322923,Mr. Justin Hughes,Patel,10,2.08
421353,Krystal Christian,Johnson,84,2.05
809694,Brent Mitchell,Mitchell,50,1.06
973446,Christopher Atkins,Russo,92,2.43
119206,Tina Long,Nguyen,41,3.29
480736,David Lawrence,Lee,43,3.49
486553,Monica Stephenson,Holloway,29,0.93
989810,Martin Castillo,Miller,95,3.62
175739,Wendy Robbins,Hall,92,0.16
368916,Thomas Welch,Cole,89,3.63
336443,Debra Faulkner,Gay,87,3.11
604565,Emily Moss,Sanders,37,2.25
185039,James Reeves,Pierce,95,1.04
669789,Barbara Johnson,Knight,36,1.94
155943,Mark Hogan,Fields,92,3.33
871905,Daniel Ramos,Patel,81,1.72
462387,Jennifer Carey,Glass,45,2.38
608659,Daniel Mcknight,Campbell,89,2.9
888116,Veronica Barnett MD,Garcia,94,3.44
183408,James Jackson,Bauer,58,2.77
107306,Scott Wilson,Smith,36,2.25
704613,George Colon,Chapman,84,1.71
161591,Matthew Petty,Holden,70,1.92
204151,Danielle Robinson,Martinez,45,2.32
128699,Donald Ball,Wallace,91,2.88
569123,Stefanie Sanchez,Lewis,100,0.51
498208,Nicholas Ibarra,Smith,88,3.39
420950,Kristina Lopez,Wells,53,1.67
320196,Carl Smith,Bates,87,2.69
349936,Deborah Collier,Kirby,37,0.25
315544,Grace Aguilar,Walker,22,1.89
754022,Jeffrey Barker,Morgan,87,3.2
156478,Steven Moore,White,92,0.85
765987,Annette Best,Young,93,2.62
156549,Christina Norton,Estrada,60,0.92
977465,Kristen Peters,Byrd,33,2.92
443582,Rebecca Scott,Davis,21,1.51
247411,Michael Lane,Gray,92,3.54
564738,Edward Lopez,Morgan,56,3.02
730587,Veronica Walters,Gross,74,0.02
362742,Amanda Rivera,Hinton,36,0.07
495804,Roberto Edwards,Hall,58,3.22
468468,Amy Kramer,Pineda,91,2.78
771568,Phillip Fields,Owen,68,2.8
180191,Randy Bonilla,Johnson,87,3.22
243681,Karen Harper,Love,29,3.79
796083,Paul Peterson,Garcia,99,3.94
565761,Stephanie Hughes,Stewart,37,0.72
622045,Laura Barber,Sanchez,87,2.74
142488,Jeanette Arias,Phillips,10,1.29
176479,Dale Peterson,Anderson,31,3.38
919155,Steven Scott,Watts,32,1.06
903612,Cory Green,Leonard,78,2.95
859780,Rachel Davis,Fischer,45,0.52
442379,Jacqueline Nguyen,Reyes,22,2.47
434476,Matthew Green,Graham,43,2.81
350286,Patricia Mckay,Nolan,98,0.9
302454,Brandon Sanchez,Shaw,38,1.26
318655,Robert Johnson,Murray,25,1.22
873829,John Callahan,Vasquez,35,1.63
784784,David Robinson,Strong,94,3.42
195854,Amanda Wells,Norris,35,1.83
964176,Robin Price,Williams,100,3.55
227256,Dale Smith,Atkinson,26,1.44
782132,James Moore,Moore,14,0.57
626956,Dennis Smith,Thomas,23,2.14
211194,James Smith,Coleman,21,1.48
680010,Jason Steele,Williams,72,1.61
846144,Patricia Livingston,Brown,72,3.19
970097,Tina Clements,Arroyo,57,1.44
947560,Brittany Peters,Oneal,50,2.5
676030,Maria York,Clark,34,2.02
373155,Brianna Scott,Webb,51,2.16
568728,Amanda Yang,Shannon,29,3.67
619710,Christopher Kaiser,White,28,3.95
114657,Dominique Alvarez,Bond,98,3.83
658554,Amanda Cain,Smith,27,0.39
476700,Amy Bishop,Lambert,47,2.71
584547,Richard Hudson,Farley,54,3.36
724553,Dalton Mccall,Adams,40,2.94
763067,Theresa Ward,Obrien,49,2.52
751599,Amy Hall,Schmidt,24,3.75
255225,Dustin Mclaughlin,Robinson,39,1.99
465866,Meghan Jordan,Davis,46,1.48
700419,John Williams,Martin,83,0.22
634497,Amanda Murphy,Gill,60,2.14
417172,Kathleen Jones,Deleon,67,3.64
215079,John Mora,Elliott,77,0.89
443546,Jason Norman,Kerr,96,0.67
244321,Kyle Richardson,Jimenez,16,1.35
656329,Tanya Collins,Montgomery,53,0.27
882225,Cindy Armstrong,Johnson,90,3.79
852094,Tonya Scott,Price,74,2.72
415137,Faith Jackson,Benjamin,26,2.66
129798,Dennis Perez,Saunders,69,2.69
103552,Jessica Porter,Forbes,21,3.8
270306,Jessica Phillips,Harris,75,3.51
261797,Bryan Ward,Baldwin,40,2.68
278280,Robin Baker,Mcdaniel,57,1.88
153512,Marilyn Bryant,Newman,59,2.16
322727,Samuel Mitchell,Bradley,30,1.72
670780,Ashley Navarro DVM,Klein,98,2.37
978381,Vincent Henry,Villarreal,30,3.33
913603,Amanda Perez,Mendoza,37,2.89
579631,Jeffery Martinez,Stone,63,0.05
608171,Timothy Warren,Grimes,46,1.68
110867,Joyce Johnson,Smith,19,2.96
459237,Elizabeth Beasley,Harding,89,1.36
662276,Wyatt Clark,Stanley,70,2.66
825090,Lori Lutz,Page,22,1.92
182274,Jennifer Castro,Garcia,100,2.72
509606,Michael Carter,Anderson,15,0.09
531723,Taylor Garcia,Jones,95,1.9
292460,Morgan Williams,Jackson,78,3.65
490936,Wanda White,Marsh,14,1.73
395775,Molly Flores,Hall,16,2.8
577596,Elizabeth Boyd,Herrera,28,2.24
493668,Bailey Lopez,Choi,86,0.88
547139,Elizabeth Fuller,Sweeney,44,2.22
376151,Megan Wiley,Guerra,84,3.0
582854,Brenda Holland,Robinson,47,1.63
468313,Amy Welch,Shea,82,3.58
438829,Kimberly Rogers,Mann,76,0.56
811454,Robert Greer,Yu,59,2.99
280028,Jennifer Harris,James,15,0.58
248735,Yolanda Carr,Pope,97,2.36
513306,Dr. Laura Scott MD,Gonzalez,80,0.97
206738,Cynthia Vargas,Campbell,93,2.44
164560,Mark Boone,Logan,29,0.06
852882,Dr. Bailey Wall,Rowland,14,2.54
469989,Lee Elliott,Chavez,96,0.49
186842,Brittany Henderson,Gomez,90,3.75
438844,Katherine Brown,Morris,57,2.52
572229,Robert Guerra,Mccarthy,24,0.43
860143,Patrick Blair,Roberts,73,0.34
249183,Sarah Savage,White,69,3.13
636973,Cheryl Rivera,Adams,66,1.7
696015,Michael Savage,Pacheco,94,0.9
206061,Michael Peters,Knight,91,3.13
225783,Gwendolyn Reed,Miller,45,1.9
900250,Bradley Hall,Caldwell,60,2.4
642624,Robert Green,Martin,34,0.37
925795,Joshua Pennington,Gallagher,60,3.86
639273,Matthew Copeland,Walker,79,2.21
270263,Joyce Vincent,George,31,2.34
202768,Teresa Williamson,Copeland,14,3.38
944733,Madison Phillips,Green,96,0.54
691484,Gary Stafford,Fuentes,30,1.6
160889,David Cooper,Bryan,77,0.94
743215,Kevin Howard,Obrien,88,1.51
854366,Catherine Jones,Lee,50,0.2
234636,Andrea Fernandez,Owens,78,3.96
988589,Ricardo Summers,Willis,71,0.13
592241,Heather Meyer,Taylor,95,0.17
877017,Jennifer Parks,Mcpherson,10,2.67
145399,Michael Reed,Pope,47,1.05
830553,Zachary Gray,Wilcox,42,2.36
321268,Joel Hoffman,Phillips,55,1.99
142007,Dawn Pierce,Snyder,53,3.19
542729,Brian Elliott,Herrera,54,3.72
295324,Alexis Hogan,Gomez,80,3.5
445788,Mariah Ward,Sanders,58,3.9
978763,Andrew Brown,Richardson,70,2.79
360273,Darren Baker,Olson,52,0.64
287897,Kevin York,Nguyen,14,1.08
237293,Anna Wallace,Mora,68,2.84
654247,Renee Evans,Watkins,39,3.49
378614,Stephen Clarke,Smith,14,0.04
466543,Stephanie Rice MD,Wood,25,2.73
619591,Dalton Le,Davenport,58,1.0
948579,Jose Valenzuela,Myers,85,2.84
863441,Kim Aguirre,Howard,20,1.49
429917,Lee Underwood,Martin,39,3.41
913892,Kimberly Elliott,Scott,46,1.06
685368,Michael Estrada,Zuniga,17,2.73
320001,Janet Washington,Evans,85,3.04
435159,Suzanne Johnson,Phillips,27,3.73
911692,Alan Vasquez,Pollard,33,0.44
912792,Sarah Walker,Jacobson,66,0.2
989752,David Hicks,Munoz,11,0.66
667890,Joshua Jones,Brown,39,3.03
340322,Nichole Fuentes,Krause,64,1.76
830835,Martin White,Martinez,79,1.63
132704,Mrs. Dawn Hunter,Johnson,61,2.67
762718,Robert Lambert,Montgomery,28,1.08
786075,Valerie Clay,Watkins,60,1.54
436816,David Martinez,Kerr,24,0.81
728497,Sylvia Williams,Peters,84,3.89
378281,Todd Simpson,Leonard,64,1.89
199934,Kenneth Hobbs,Nelson,72,3.96
620324,Tara Martin,Montes,67,1.49
209915,Laura Carter,Bass,91,2.94
305932,Caroline Werner,Rivera,17,1.07
378045,Carlos Pollard,Obrien,36,2.73
244635,Lisa Miller,Velasquez,90,2.04
395044,Stephen Williams,Galloway,35,2.96
226598,Tracey Villegas,Velez,74,0.29
851826,Lucas Anderson,Day,94,2.39
635075,Daniel Reid,Becker,40,3.56
626626,James Brooks,Graham,70,2.48
400558,Charles Lowe,Johnson,100,1.46
161836,Linda Williams DDS,Jones,46,3.98
500053,Dawn Edwards,Flores,25,0.26
215514,Roberta Johnson,Smith,26,2.0
435055,James Hernandez,Hamilton,81,2.25
446974,Joshua Giles DDS,Baker,93,2.87
272280,Raymond Lopez,Murray,49,3.75
378701,Duane Griffith,Hernandez,35,3.7
471090,Tonya Barnes,Marshall,93,2.65
918538,Tina Jarvis,Diaz,63,1.1
755260,Robert West,Waters,24,1.98
272660,Jennifer Ayers,Wright,51,2.69
781024,Nicole Bryant,Dunn,82,3.13
479531,Walter Morgan,Richmond,96,0.1
733798,Trevor Wilson,Fisher,74,1.59
599121,Cody Hughes,Griffin,80,2.0
226478,Abigail Williams,Dean,13,0.28
399847,Richard Mcdaniel,French,69,1.21
741817,Courtney Nichols,Henry,91,0.61
209980,John Baker,Craig,83,0.13
703107,Jason Holmes,Mitchell,95,0.88
496531,Ricky Hanson,Lawrence,31,0.47
685593,Rachel Willis,Avila,51,3.97
727305,Samantha Clark,Thompson,96,1.49
972542,Matthew Crane,Moore,95,1.02
744477,Stephanie Welch,Johnson,27,3.08
594178,Jerry Cunningham,Lopez,27,1.16
817805,Melissa Rodriguez,Saunders,24,3.43
358325,Cheryl Caldwell,Callahan,18,1.84
639601,Heather Carpenter,Bentley,70,1.76
897613,Danielle Miller,Cox,91,2.53
395156,Christopher Washington,Bates,60,2.42
605783,Crystal Garrett,Costa,65,2.31
999998,Michael Anderson,Atkinson,34,1.39
183021,Michael Cooper,Brewer,68,2.79
608752,Tiffany Howell,Farley,17,3.76
532894,Wendy Short,Fuentes,49,1.53
676919,Thomas Warren,Pratt,38,1.82
390969,Henry Wilson,Martinez,32,2.24
516220,John Gomez,Kelly,77,1.91
633253,Joseph Gibson,Mcclain,91,2.01
594605,Shannon Wagner,Adams,62,2.65
306437,Kayla Becker,Hayes,71,2.02
183345,Gregory Campbell,Costa,11,3.1
770933,John Ruiz,King,14,3.48
378160,Elizabeth Yoder,Barrett,10,3.02
939429,Jessica Owens,Hawkins,33,0.59
636427,Amy Myers,Williams,12,0.85
161411,Lisa Taylor,Perez,53,1.7
342430,Andrea Ferguson,Andrews,81,0.73
708537,Reginald Thomas,Doyle,69,0.25
111276,Christine Brown,Davis,68,2.56
944149,Jason Garcia,Conner,41,0.85
940155,Abigail Johnson,Rose,61,2.36
204580,Crystal Mason,Simpson,99,0.89
704316,John White,Carroll,51,3.1
619953,Miss Amanda Anderson,Mcdonald,72,1.33
749838,Stacy Franklin,Espinoza,39,1.25
625493,Michaela Johnson,Frazier,84,2.76
957651,Peter Smith,Vega,98,3.26
351703,Debra Farley,Santiago,28,0.12
947018,Patrick Smith,Morgan,15,2.88
248683,Stephen Leon,Hansen,20,3.27
633748,Cindy Lewis,Cox,93,2.54
468645,Joshua Jackson,Baker,97,2.2
975321,Fred Rodriguez,Morgan,85,0.95
132492,Andrew Mitchell,Martinez,16,0.45
673980,Michael Vega,Rodriguez,39,2.67
410444,Renee Case,Page,47,2.39
656802,Mark Hess,Price,84,1.72
565129,Erin Hart,Black,100,1.0
723291,Andrew Flowers,Haynes,36,1.78
785409,Morgan Berg,Wall,33,1.28
720419,Michael Wood,Knight,12,3.81
651765,Gerald Pollard,Williams,10,0.25
777650,Kelly Norman DVM,King,12,2.52
646576,Michelle Huerta,Jones,77,3.34
769573,Sandra Young,West,52,1.06
318674,Danielle Mendoza,Smith,73,1.75
645167,Stacey Morris,Gordon,68,1.78
596565,Frederick Fisher,Stewart,46,1.95
532029,Tracy Brown,King,37,2.51
784763,Karen Clark,Smith,28,0.64
314178,Edward Robbins,Powers,64,2.9
132485,Charlotte Jimenez,Rowe,91,2.69
839839,Krista Davis,Perez,85,0.76
278969,Samuel Ritter,Jackson,50,0.38
445271,Leslie Miller,Shelton,19,1.08
197115,Darren Torres,Peterson,94,2.86
792430,Jennifer Perry,Patton,55,3.13
416328,Stephanie Jackson,Collins,34,0.46
336278,Isaiah Ortiz,Roberts,95,2.95
208721,Michael Miller,Davis,75,0.89
815720,Michele Moore,Raymond,51,1.41
769672,Terry Bennett,Colon,48,1.34
958912,Rebecca Tran,Blanchard,80,1.25
890180,Darren Mercado,Thomas,55,2.75
919747,Willie Barron,Bell,85,0.69
163087,Nathaniel Reilly,Henson,37,3.63
241458,Jonathan Rodriguez,Deleon,90,1.09
445890,Alicia Montgomery,Douglas,88,0.17
310078,Rebecca Meadows,Cox,87,2.02
152471,Michael Wallace,Cooper,36,0.35
217515,Alexander Rogers,Hernandez,21,3.98
924042,Jennifer Martin,Garcia,34,1.56
659086,James Grant,Mcdaniel,70,2.74
105608,Amy Gutierrez,Smith,70,2.74
420618,Christian Mcpherson,Smith,27,0.83
192020,Peter Gonzalez,King,67,3.9
959112,Christine West,Patel,68,3.3
950033,Allison Hernandez,Mcdonald,49,0.82
721767,Walter Frye,Ford,48,1.59
953886,Lawrence Smith,Gonzales,40,1.31
202642,Linda Livingston,Moore,10,1.69
687143,Timothy Acevedo,Johnson,89,1.1
779837,Steven Williams,Mitchell,53,2.2
879383,Rachael Brown,Nelson,38,2.0
659410,Benjamin Gibson DDS,Taylor,100,1.67
272345,Michael Reynolds,Nichols,34,1.3
250286,Patricia Williams,Welch,98,1.33
463254,Katherine Willis,Powers,82,0.75
865508,Jacob Martinez,Roberts,13,3.74
569314,Madison Stephens,Galloway,68,1.77
785757,Anthony Rivera,Pitts,24,3.59
561124,Terry Young,Richardson,75,3.69
554376,Edgar Howard,Jenkins,80,1.66
155386,Suzanne Harris,Palmer,27,3.32
419041,Karen English,Moore,44,0.11
390642,Gregory Mcdonald,Atkinson,96,0.91
138951,Anthony Smith,Baker,97,3.83
176925,Christopher Johnson,Evans,100,1.83
462742,Olivia Rose,Johnson,99,2.34
165134,Vanessa Duncan,Smith,65,3.98
898720,Sharon Fields,Olson,13,3.89
349516,Dwayne Oliver,Mckinney,82,2.35
483085,Jimmy Sandoval,Roth,29,1.17
222696,Patricia Erickson,Gill,43,1.13
853823,Susan Grant,Krause,56,1.99
364937,Kayla Harris,Lindsey,89,2.73
916415,Anthony Gill,Moran,59,1.91
614549,Antonio Burton,Rice,80,1.64
148239,Amber Mills PhD,Henderson,49,0.25
592741,Joe Hernandez,Johnson,58,2.78
808995,Sara Henderson,Gordon,71,0.63
373488,Kathleen Fuller,Allen,20,2.93
115454,Oscar Smith,Dixon,73,1.78
328798,Juan Romero,Jones,14,2.54
658568,Richard Harris,Hoffman,33,1.14
418210,Todd Hernandez,Armstrong,44,0.72
951024,Michelle Lopez,Grant,49,3.72
201893,Nicole Gill,Houston,56,3.01
557119,Courtney Edwards,Casey,80,0.33
378598,Andrew Haynes,Fitzgerald,93,0.1
890904,Travis Riley,Gallegos,48,2.51
149176,Elizabeth Schmidt,Mathis,47,2.98
843160,Daniel Simmons,Grant,90,0.52
717115,Darlene Simmons,Jacobs,87,1.05
199655,Stephen Davis,Mckee,71,1.27
388899,Javier Mills,Nelson,100,1.83
737926,Andrea Solis,Payne,21,2.91
896696,Mr. David Clark Jr.,Joseph,95,2.7
143556,Brenda Baker,Rivera,17,2.87
844500,Daniel Fernandez,Brown,57,3.21
481632,Deanna Foster,Walls,54,2.66
784027,Lisa Ball,Whitehead,92,3.36
943048,Cheryl Hendrix,Foster,60,0.13
622299,Robert Cook,Taylor,72,2.88
731960,Eric Ryan,Wolf,31,2.28
146974,Angela Sanders,Evans,98,3.05
755621,Claudia Weber,Ward,40,0.92
544486,Cindy Greene,Frank,91,2.0
326621,Steve Bennett,Ford,56,2.07
893337,Christopher Johnson,Zavala,98,1.74
538119,Leslie Luna,Smith,53,3.76
234020,James Jefferson,Adkins,15,2.66
852999,Leah Fritz,Rivers,75,1.37
410141,Meghan Hester,Moore,65,2.07
716285,Steven Underwood,Stone,28,2.09
966113,Andrew Reyes,Kelly,14,3.45
390249,Sarah Clark,Gray,78,2.01
502485,April Hamilton,Smith,93,0.54
379996,Jeffrey Adams,Wallace,15,1.32
573440,Crystal Barker MD,Benton,83,0.62
962072,Anna Luna,Martinez,99,2.46
194010,Matthew Lewis,Shaw,22,0.21
427199,Denise Cooper,Henderson,49,0.86
693393,Jeffrey Patel,Davis,90,2.51
224302,Cynthia Stewart,Jones,41,1.18
872422,Stacey Wood,Rodriguez,30,2.41
840686,Mrs. Catherine Garrett,Thompson,86,2.2
899075,John Davis,Griffin,61,3.05
401582,Jessica Pollard,Robinson,45,1.44
722180,Alexander Terry,Johnson,64,3.73
554705,Tyler Wilson,Gay,14,3.96
178222,Carrie Holden,Cooke,70,1.06
405395,Danielle Baldwin,Booth,96,2.41
586117,Charles Young,Keith,46,2.69
827647,Alexander Harvey,Barnes,79,0.96
129069,Charles Mendez,Proctor,41,0.09
339542,Ashley Torres,Santiago,62,1.21
129682,Katrina Hooper,Cardenas,52,0.34
605074,Helen Thomas,Reid,69,1.67
684506,Marie Rose,Hardy,25,1.13
444561,Amy Patel,Cummings,81,2.64
480641,Angela Reynolds,Osborne,28,2.01
156155,Michelle Hines,Yates,60,0.09
358981,Marcia Obrien,Williams,82,0.13
644273,Brandon Cruz,Peterson,18,1.53
141392,Cheryl Wood,Garcia,69,0.61
521858,Lisa Elliott,Baxter,13,2.21
452544,Robert Davis,Lewis,68,1.78
864071,Blake Edwards,Webster,85,2.22
100868,Colleen Wells,Mitchell,83,1.08
746227,Allen Delgado,Pena,25,0.74
846473,Eric Taylor,Reed,30,0.54
768872,Deborah Hill,Kelley,42,3.24
372999,Amy Davis,Byrd,55,0.87
323409,Brittney Roberson,Carroll,52,3.6
394214,Christopher Griffith,Garcia,28,2.35
823234,Jenna Smith,Luna,79,0.68
550926,Denise Williams,Maldonado,23,0.91
785768,Joseph Cunningham,Hale,28,3.85
138891,Michelle Lopez,Kane,86,1.61
395725,Gabriella Smith,West,52,2.58
429485,Mark Yates,Haney,38,2.83
854083,Christine Smith,Moody,18,1.66
922879,Laura Miles,Mccullough,55,3.55
251479,Pamela Young,Grant,96,2.19
872112,Michael Parrish,Parker,41,0.41
843427,Joshua Smith,Jones,35,2.44
197760,Melinda Taylor,Patterson,82,0.36
794352,Jodi Soto,Anthony,37,2.05
749912,Ashley Kline,Huerta,73,0.11
341623,Christian Hoover,Wolf,86,3.73
930405,Katie Ramirez,Ramos,12,3.72
925734,Connie Harris,Noble,18,1.4
509501,Stacy Morgan,Smith,87,1.54
712231,Alice Baker,Ferguson,15,2.54
193932,Brent Santana,Fowler,43,0.68
269550,Cody Perez,Love,59,0.72
225928,Alexander Schwartz,Mitchell,29,3.44
597230,Justin Parker,Miller,42,2.59
565352,Benjamin Horton,Lynch,11,2.39
996113,Steven Spencer,Garcia,50,0.88
346230,Lisa Lopez,Johnson,79,3.95
533748,Victoria Russell DDS,Carlson,72,1.22
715115,Kristen Peterson,Ramirez,77,1.54
420972,Christopher Cox,Green,58,1.6
664801,Tammy Bradley,Espinoza,70,2.13
497993,Charles Stevens,Wilson,77,3.25
558643,Nancy Scott,Reed,70,3.76
543103,Richard Washington,Martinez,61,2.14
271693,Andrea Singh,Petty,77,0.41
446417,Kylie Watson,Oliver,35,2.75
635451,Julie Thompson,Roberts,60,0.85
553018,Bradley Sanchez,Harrell,46,2.0
647964,David Evans,Sanchez,37,1.12
188956,Leah Carter,Giles,85,0.03
160812,Melanie Montes,Scott,83,2.68
245706,Debra Fisher,Klein,48,1.28
806312,William Morrow,Kelly,28,2.59
209771,Sabrina Turner,Murphy,64,2.69
125825,Karen Thomas,Stewart,25,2.85
171855,Maria Terrell,Bradley,92,2.68
335462,Victoria Dunn,Newman,75,0.03
364677,Roberto Woods,Guzman,13,3.05
776784,Robin Burgess,Crawford,17,3.76
470308,Jason Ortiz,Sanchez,45,3.85
259765,Thomas Hale,Page,92,2.25
768609,Michelle Frey,Sellers,57,2.77
492803,Judith Todd,Marks,12,2.87
157870,Oscar Pineda,Peterson,95,2.56
359774,Jeffrey Allison,Wyatt,75,3.18
208245,Kathleen Olson,Petty,36,1.5
899119,Daniel Taylor,Mcdowell,27,2.35
522022,Anna Williams MD,Graves,97,3.68
657719,Jimmy Foster,Beck,17,0.71
199318,Wyatt Pierce,Flynn,51,3.03
111246,Melissa Olson DDS,Hill,95,0.37
983062,Samuel May,Aguilar,75,3.95
916273,Mr. Brent Walker,Cunningham,52,1.69
869347,Marie Adkins,Martin,29,2.31
399969,Blake Yu,Herrera,10,0.88
149043,Sara Garcia,Gonzalez,90,1.2
497578,Sophia Harrell,Short,85,3.67
381215,Lauren Thompson,Conley,60,0.83
243702,Tammy Klein,Perry,61,1.37
511902,Monica Clark,Rodriguez,52,0.88
431952,Gabriel Moran,Moore,23,3.4
747333,Michael Wallace,Gutierrez,23,3.47
556978,John Williams DVM,White,20,1.67
508813,Christopher Cochran,Frost,33,2.26
307627,Jose Watts,Cervantes,17,2.22
961640,Spencer Perez,Ramos,76,1.56
722485,Taylor Rocha,Weaver,52,0.5
422730,William Guerrero,Lawson,98,1.2
874837,Courtney Gonzalez,Peters,10,0.42
508809,John Fitzgerald,Valdez,33,0.73
867003,Cathy Austin,Reed,72,1.61
686754,Emily Villegas,Smith,74,3.21
155126,Jennifer Williams,Castillo,18,3.29
137438,Katelyn Murillo,Ramirez,75,0.48
555066,Abigail Benson,Elliott,51,3.1
858904,Stephanie Vincent,Carr,65,0.66
702005,Anthony Weiss,Anthony,100,2.15
565890,James Wells,Smith,96,1.1
382478,Laura Mcdonald,Edwards,63,0.71
719756,Preston Williams,Werner,30,1.6
557921,James Harris,Beck,47,0.41
662627,Robin Jones,Gonzalez,82,3.94
992596,Allison Hunt,Adams,40,2.77
659584,Suzanne Rangel,Miller,94,1.84
959908,Felicia Campbell,Washington,99,0.17
914676,Charles Rojas,Powell,57,3.71
692306,Michael Payne,Shaw,12,0.17
432962,Daniel Hernandez,Hall,62,0.1
625138,Larry Miller,Lopez,59,3.63
468945,Paul Larson,Matthews,86,0.1
991669,Jennifer Perez,Lopez,25,0.34
727224,Kathleen Parks,Turner,34,0.09
336042,Jacob Bradley,Cole,32,0.24
242366,Samantha Green,Duarte,84,2.47
807289,Katie Morris,Morgan,98,2.4
714694,Courtney Chandler,Simpson,100,2.97
266388,Michael Griffin,Martin,35,0.37
321117,Scott Silva,Garcia,26,2.03
743320,Leonard Pham,Melendez,15,1.13
533688,Ronald Jackson,Johnson,45,0.78
269786,Michele Bailey,Weber,46,3.77
977531,John Sullivan,Campos,99,3.33
181612,Reginald Mccormick,Stone,35,3.85
781781,Michael Mooney,Brown,59,0.26
278899,Gregory Anderson,Wilson,83,3.52
204128,John Pugh,Martinez,42,1.13
474275,Stephanie Chen,Wood,95,1.71
734358,Sandra Arnold,Smith,80,0.78
408170,Amy Ashley,Clark,17,2.72
487447,George Graham,Ingram,54,2.69
907010,Christian Webb,Robbins,53,1.58
714597,James Shaw,Wagner,43,2.27
408976,Donna Thomas,Alvarez,81,1.77
642209,Joseph Anderson,Martinez,23,3.69
439097,Andrea Miller,Leblanc,88,3.33
560431,George Ruiz,Rivera,23,1.15
244362,Linda York,Calderon,12,0.92
326308,Ryan Dean DDS,Jimenez,78,0.91
122950,Michael Phillips,Robinson,82,3.2
620801,Jason Martinez,Adams,87,1.05
479922,Denise Reyes DDS,Mendez,18,3.34
345315,Joseph Douglas,Atkins,77,0.18
445884,Lynn Kramer,Roberts,33,0.56
276604,Jay Kelley,Hanna,77,0.32
394250,Alexander Mcknight,Gould,75,3.96
669073,Tina Gamble,Mcdonald,29,2.59
676702,Michelle Hernandez,Dominguez,10,2.05
771033,Kelly Castro,Smith,62,2.61
316099,Jonathan Robinson,Logan,17,3.21
564870,Ricardo Thompson,Fleming,44,2.93
436407,Joanne Velasquez,Howard,43,2.88
366142,Paige Craig,Smith,14,3.86
326808,Rebecca Washington,Herman,84,0.68
402025,Amanda Brandt,Pratt,68,0.62
371137,Isaac Cooper,Carter,41,3.32
170411,Paul Wong,Oliver,99,1.59
321678,Brandon Richardson,Walsh,53,1.65
344354,Jessica Bond,Shaw,80,3.01
798454,Christopher Houston,Carter,65,1.23
448201,Sharon Freeman,Garcia,12,2.1
365896,Amanda Smith,Norris,38,0.36
164618,Kenneth Allison,Snyder,93,0.04
356573,Margaret Wong,Bailey,78,1.11
994107,Leonard Moore,Evans,62,0.28
551582,Alison Martinez,Hansen,52,2.87
801359,Debra Costa,Crawford,66,3.67
277900,Jeffrey House,Henderson,36,1.4
821533,Todd Manning,Williams,91,1.55
733415,Michael Fitzgerald,Marquez,77,2.33
417600,Monica Palmer,Mason,83,3.71
677146,Michael Alvarado,Williams,61,3.69
